Unnamed: 0,pl_name,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,type,"""pl_eqt"""
4079,WASP-47 c,1.36,0.04,-0.04,0.0,247.0,5.0,-5.0,0.0,5576.0,68.0,-68.0,0.0,1.15,0.04,-0.04,0.0,temperate,
4135,Wolf 1069 b,0.0672,0.0014,-0.0014,0.0,250.1,6.6,-6.5,0.0,3158.0,54.0,-54.0,0.0,0.1813,0.0063,-0.0063,0.0,temperate,
4149,eps Ind A b,28.4,10.0,-7.2,0.0,275.0,,,0.0,4760.0,15.0,-15.0,0.0,0.679,0.004,-0.004,0.0,temperate,
5,AU Mic b,0.0649,0.0012,-0.0012,0.0,600.0,17.0,-16.0,0.0,3678.0,90.0,-88.0,0.0,0.744,0.023,-0.021,0.0,hot,
6,AU Mic c,0.1108,0.002,-0.002,0.0,459.0,13.0,-12.0,0.0,3678.0,90.0,-88.0,0.0,0.744,0.023,-0.021,0.0,hot,
8,BD+20 594 b,0.241,0.019,-0.017,0.0,546.0,19.0,-18.0,0.0,5766.0,99.0,-99.0,0.0,0.928,0.055,-0.04,0.0,hot,
11,Barnard b,0.02294,0.00033,-0.00033,0.0,400.0,7.0,-7.0,0.0,3195.0,28.0,-28.0,0.0,0.185,0.006,-0.006,0.0,hot,
12,Barnard c,0.0274,0.0004,-0.0004,0.0,400.0,,,0.0,3195.0,28.0,-28.0,0.0,0.185,0.006,-0.006,0.0,hot,
13,Barnard d,0.0188,0.0003,-0.0003,0.0,483.0,,,0.0,3195.0,28.0,-28.0,0.0,0.185,0.006,-0.006,0.0,hot,
14,Barnard e,0.0381,0.0005,-0.0005,0.0,340.0,,,0.0,3195.0,28.0,-28.0,0.0,0.185,0.006,-0.006,0.0,hot,
15,CD Cet b,0.0185,0.0013,-0.0013,0.0,464.0,18.0,-18.0,0.0,3130.0,51.0,-51.0,0.0,0.175,0.006,-0.006,0.0,hot,
17,COCONUTS-2 b,7506.0,5205.0,-2060.0,0.0,434.0,9.0,-9.0,0.0,3406.0,69.0,-69.0,0.0,0.388,0.011,-0.011,0.0,hot,
19,CoRoT-10 b,0.1055,0.0021,-0.0021,0.0,600.0,23.0,-23.0,0.0,5075.0,75.0,-75.0,0.0,0.79,0.05,-0.05,0.0,hot,
28,CoRoT-20 b,0.0902,0.0021,-0.0021,0.0,1002.0,24.0,-24.0,0.0,5880.0,90.0,-90.0,0.0,1.02,0.05,-0.05,0.0,hot,
29,CoRoT-22 b,0.092,0.0014,-0.0014,0.0,885.0,53.0,-280.0,0.0,5939.0,54.0,-120.0,0.0,1.136,0.038,-0.09,0.0,hot,
31,CoRoT-24 b,0.056,0.002,-0.002,0.0,1070.0,140.0,-140.0,0.0,4950.0,150.0,-150.0,0.0,0.86,0.09,-0.09,0.0,hot,
32,CoRoT-24 c,0.098,0.003,-0.003,0.0,850.0,80.0,-80.0,0.0,4950.0,150.0,-150.0,0.0,0.86,0.09,-0.09,0.0,hot,
37,CoRoT-32 b,0.071,0.001,-0.001,0.0,938.0,65.0,-52.0,0.0,5970.0,100.0,-100.0,0.0,0.79,0.08,-0.09,0.0,hot,
40,CoRoT-4 b,0.0912,0.00126,-0.00131,0.0,1058.0,42.0,-17.0,0.0,6190.0,60.0,-60.0,0.0,1.1475,0.0926,-0.0333,0.0,hot,
42,CoRoT-6 b,0.0855,0.0017,-0.0017,0.0,1025.0,16.0,-16.0,0.0,6090.0,70.0,-70.0,0.0,1.043,0.03,-0.03,0.0,hot,
44,CoRoT-8 b,0.0633,0.0021,-0.0021,0.0,922.0,41.0,-41.0,0.0,5080.0,80.0,-80.0,0.0,0.898,0.091,-0.091,0.0,hot,
45,CoRoT-9 b,0.4021,0.0054,-0.0054,0.0,420.0,16.0,-16.0,0.0,5625.0,80.0,-80.0,0.0,0.96,0.06,-0.06,0.0,hot,
46,DMPP-1 b,0.1462,0.0012,-0.0012,0.0,877.0,,,0.0,6196.0,29.0,-29.0,0.0,1.26,0.02,-0.02,0.0,hot,
50,DMPP-2 b,0.0664,0.0005,-0.0005,0.0,1000.0,,,0.0,6500.0,100.0,-100.0,0.0,1.78,0.09,-0.09,0.0,hot,
51,DMPP-3 A b,0.0662,0.0013,-0.0013,0.0,854.0,,,0.0,5138.0,99.0,-99.0,0.0,0.91,0.02,-0.02,0.0,hot,
53,EPIC 211822797 b,0.1195,0.01,-0.0251,0.0,431.0,4.0,-17.0,0.0,4057.0,37.0,-39.0,0.0,0.58,0.01,-0.01,0.0,hot,
54,EPIC 211945201 b,0.1493,0.0015,-0.0015,0.0,817.0,15.0,-14.0,0.0,6069.0,90.0,-90.0,0.0,1.39,0.02,-0.02,0.0,hot,
55,EPIC 212737443 b,0.098,0.004,-0.004,0.0,536.0,18.0,-18.0,0.0,4684.0,79.0,-79.0,0.0,0.673,0.024,-0.024,0.0,hot,
58,EPIC 220674823 c,0.1073,0.0026,-0.0027,0.0,804.0,13.0,-12.0,0.0,5578.0,46.0,-46.0,0.0,0.99,0.012,-0.012,0.0,hot,
59,EPIC 229004835 b,0.1237,0.0017,-0.0017,0.0,804.0,10.0,-10.0,0.0,5868.0,60.0,-60.0,0.0,0.999,0.008,-0.008,0.0,hot,
63,EPIC 249893012 c,0.13,0.01,-0.02,0.0,990.0,92.0,-49.0,0.0,5430.0,85.0,-85.0,0.0,1.71,0.04,-0.04,0.0,hot,
64,EPIC 249893012 d,0.22,0.02,-0.04,0.0,752.0,69.0,-37.0,0.0,5430.0,85.0,-85.0,0.0,1.71,0.04,-0.04,0.0,hot,
65,G 264-012 b,0.02279,0.00061,-0.00061,0.0,587.0,16.0,-16.0,0.0,3326.0,54.0,-54.0,0.0,0.305,0.011,-0.011,0.0,hot,
66,G 264-012 c,0.0525,0.0014,-0.0014,0.0,387.0,11.0,-11.0,0.0,3326.0,54.0,-54.0,0.0,0.305,0.011,-0.011,0.0,hot,
67,G 9-40 b,0.0418,0.00064,-0.00064,0.0,440.6,7.6,-7.6,0.0,3395.0,51.0,-51.0,0.0,0.3026,0.0095,-0.0095,0.0,hot,
70,GJ 1132 b,0.0157,0.00013,-0.00013,0.0,583.8,11.0,-8.5,0.0,3229.0,78.0,-62.0,0.0,0.2211,0.0069,-0.0081,0.0,hot,
72,GJ 1214 b,0.0149,0.00026,-0.00026,0.0,596.0,19.0,-19.0,0.0,3250.0,100.0,-100.0,0.0,0.215,0.008,-0.008,0.0,hot,
73,GJ 1252 b,0.00916,0.00076,-0.00076,0.0,1089.0,69.0,-69.0,0.0,3458.0,140.0,-133.0,0.0,0.391,0.02,-0.02,0.0,hot,
74,GJ 143 b,0.1915,0.0058,-0.0063,0.0,422.0,15.0,-14.0,0.0,4640.0,100.0,-100.0,0.0,0.695,0.03,-0.03,0.0,hot,
75,GJ 15 A b,0.0717,0.0034,-0.0034,0.0,550.0,,,0.0,3567.0,11.0,-11.0,0.0,0.3863,0.0021,-0.0021,0.0,hot,
76,GJ 238 b,0.02123,0.00016,-0.00017,0.0,758.0,16.0,-15.0,0.0,3485.0,140.0,-140.0,0.0,0.4314,0.0075,-0.0071,0.0,hot,
77,GJ 251 b,0.0818,0.0011,-0.0012,0.0,351.0,1.4,-1.3,0.0,3451.0,51.0,-51.0,0.0,0.364,0.011,-0.011,0.0,hot,
78,GJ 3021 b,0.49,,,0.0,350.0,90.0,-90.0,0.0,5540.0,75.0,-75.0,0.0,0.9,,,0.0,hot,
79,GJ 3090 b,0.03165,0.00027,-0.00027,0.0,693.0,18.0,-18.0,0.0,3556.0,70.0,-70.0,0.0,0.516,0.016,-0.016,0.0,hot,
80,GJ 338 B b,0.141,0.005,-0.005,0.0,391.0,20.0,-20.0,0.0,4005.0,51.0,-51.0,0.0,0.58,0.03,-0.03,0.0,hot,
81,GJ 3470 b,0.0348,0.0014,-0.0014,0.0,615.0,16.0,-16.0,0.0,3600.0,200.0,-200.0,0.0,0.503,0.063,-0.063,0.0,hot,
82,GJ 3473 b,0.01589,0.00062,-0.00062,0.0,773.0,16.0,-15.0,0.0,3347.0,54.0,-54.0,0.0,0.364,0.012,-0.012,0.0,hot,
83,GJ 3473 c,0.0876,0.0035,-0.0034,0.0,329.1,6.6,-6.4,0.0,3347.0,54.0,-54.0,0.0,0.364,0.012,-0.012,0.0,hot,
84,GJ 357 b,0.036,0.0004,-0.0004,0.0,518.0,44.0,-44.0,0.0,3505.0,51.0,-51.0,0.0,0.337,0.015,-0.015,0.0,hot,
85,GJ 357 c,0.061,0.004,-0.004,0.0,401.2,10.8,-10.7,0.0,3505.0,51.0,-51.0,0.0,0.337,0.015,-0.015,0.0,hot,
88,GJ 3929 b,0.0252,0.0005,-0.0005,0.0,568.0,6.0,-6.0,0.0,3384.0,88.0,-88.0,0.0,0.32,0.01,-0.01,0.0,hot,
90,GJ 393 b,0.05402,0.00072,-0.00072,0.0,485.0,11.0,-11.0,0.0,3579.0,51.0,-51.0,0.0,0.426,0.013,-0.013,0.0,hot,
91,GJ 3942 b,0.0608,0.0068,-0.0068,0.0,590.0,,,0.0,3867.0,69.0,-69.0,0.0,0.61,0.06,-0.06,0.0,hot,
92,GJ 3988 b,0.0405,0.0011,-0.0012,0.0,348.0,17.0,-16.0,0.0,3273.0,101.0,-101.0,0.0,0.19734,0.01219,-0.01219,0.0,hot,
93,GJ 411 b,0.0785,0.0027,-0.0027,0.0,349.83,0.32,-0.32,0.0,3563.0,60.0,-60.0,0.0,0.389,0.013,-0.013,0.0,hot,
96,GJ 436 b,0.02887,0.00096,-0.00096,0.0,669.0,22.0,-22.0,0.0,3500.0,100.0,-100.0,0.0,0.454,0.029,-0.029,0.0,hot,
97,GJ 486 b,0.01713,0.00091,-0.00098,0.0,706.0,19.0,-20.0,0.0,3291.0,75.0,-75.0,0.0,0.339,0.015,-0.015,0.0,hot,
99,GJ 720 A b,0.119,0.002,-0.001,0.0,401.0,32.0,-32.0,0.0,3837.0,69.0,-69.0,0.0,0.56,0.06,-0.06,0.0,hot,
100,GJ 724 b,0.04685,0.00077,-0.00079,0.0,611.0,20.0,-19.0,0.0,3799.0,81.0,-81.0,0.0,0.52226,0.02234,-0.02234,0.0,hot,
101,GJ 740 b,0.029,0.001,-0.001,0.0,829.0,40.0,-50.0,0.0,3913.0,51.0,-51.0,0.0,0.56,0.06,-0.06,0.0,hot,
102,GJ 806 b,0.01406,0.0003,-0.0003,0.0,940.0,10.0,-10.0,0.0,3600.0,16.0,-16.0,0.0,0.4144,0.0038,-0.0038,0.0,hot,
103,GJ 806 c,0.0523,0.0011,-0.0011,0.0,490.0,5.0,-5.0,0.0,3600.0,16.0,-16.0,0.0,0.4144,0.0038,-0.0038,0.0,hot,
104,GJ 887 b,0.068,0.002,-0.002,0.0,468.0,,,0.0,3688.0,86.0,-86.0,0.0,0.4712,0.086,-0.086,0.0,hot,
105,GJ 887 c,0.12,0.004,-0.004,0.0,352.0,,,0.0,3688.0,86.0,-86.0,0.0,0.4712,0.086,-0.086,0.0,hot,
106,GJ 9689 b,0.1139,0.0039,-0.0039,0.0,453.04,39.15,-39.16,0.0,3836.0,69.0,-69.0,0.0,0.57,0.06,-0.06,0.0,hot,
107,GJ 9827 b,0.02,0.002,-0.002,0.0,1043.5,36.2,-31.3,0.0,4255.0,110.0,-110.0,0.0,0.651,0.065,-0.065,0.0,hot,
108,GJ 9827 c,0.03942,0.00062,-0.00064,0.0,811.0,30.0,-30.0,0.0,4269.0,98.0,-99.0,0.0,0.613,0.033,-0.034,0.0,hot,
109,GJ 9827 d,0.053,0.003,-0.003,0.0,675.0,14.0,-12.0,0.0,4236.0,12.0,-12.0,0.0,0.58,0.03,-0.03,0.0,hot,
111,Gl 378 b,0.039435,0.00023,-0.00023,0.0,830.0,,,0.0,3879.0,67.0,-67.0,0.0,0.56,0.02,-0.02,0.0,hot,
112,Gl 686 b,0.091,0.004,-0.004,0.0,379.0,24.0,-25.0,0.0,3663.0,68.0,-68.0,0.0,0.42,0.05,-0.05,0.0,hot,
115,HAT-P-11 b,0.0532,0.001,-0.001,0.0,847.0,46.0,-54.0,0.0,4780.0,50.0,-50.0,0.0,0.76,0.01,-0.01,0.0,hot,
116,HAT-P-12 b,0.0384,0.0003,-0.0003,0.0,963.0,16.0,-16.0,0.0,4650.0,60.0,-60.0,0.0,0.701,0.017,-0.012,0.0,hot,
118,HAT-P-13 c,1.188,0.018,-0.033,0.0,340.0,9.0,-9.0,0.0,5653.0,90.0,-90.0,0.0,1.56,0.08,-0.08,0.0,hot,
120,HAT-P-15 b,0.0964,0.0014,-0.0014,0.0,904.0,20.0,-20.0,0.0,5568.0,90.0,-90.0,0.0,1.08,0.039,-0.039,0.0,hot,
122,HAT-P-17 b,0.0882,0.0014,-0.0014,0.0,792.0,15.0,-15.0,0.0,5246.0,80.0,-80.0,0.0,0.838,0.021,-0.021,0.0,hot,
123,HAT-P-18 b,0.0559,0.0007,-0.0007,0.0,852.0,28.0,-28.0,0.0,4803.0,80.0,-80.0,0.0,0.749,0.037,-0.037,0.0,hot,
124,HAT-P-19 b,0.0466,0.0008,-0.0008,0.0,1010.0,42.0,-42.0,0.0,4990.0,130.0,-130.0,0.0,0.82,0.048,-0.048,0.0,hot,
126,HAT-P-20 b,0.0361,0.0005,-0.0005,0.0,970.0,23.0,-23.0,0.0,4595.0,80.0,-80.0,0.0,0.694,0.021,-0.021,0.0,hot,
132,HAT-P-26 b,0.0479,0.0006,-0.0006,0.0,1001.0,66.0,-37.0,0.0,5079.0,88.0,-88.0,0.0,0.788,0.098,-0.043,0.0,hot,
144,HAT-P-38 b,0.0523,0.0009,-0.0009,0.0,1082.0,55.0,-55.0,0.0,5330.0,100.0,-100.0,0.0,0.923,0.096,-0.067,0.0,hot,
159,HAT-P-54 b,0.04117,0.00043,-0.00043,0.0,818.0,12.0,-12.0,0.0,4390.0,50.0,-50.0,0.0,0.617,0.013,-0.013,0.0,hot,
174,HAT-P-68 b,0.02996,0.00043,-0.00012,0.0,1027.8,8.2,-8.2,0.0,4508.0,43.0,-43.0,0.0,0.6701,0.0041,-0.0032,0.0,hot,
188,HATS-17 b,0.1308,0.0012,-0.0012,0.0,814.0,25.0,-25.0,0.0,5846.0,78.0,-78.0,0.0,1.091,0.07,-0.046,0.0,hot,
191,HATS-22 b,0.05025,0.00042,-0.00042,0.0,858.0,24.0,-17.0,0.0,4803.0,55.0,-55.0,0.0,0.689,0.028,-0.018,0.0,hot,
207,HATS-37 A b,0.04913,0.00033,-0.00023,0.0,1085.0,16.0,-12.0,0.0,5326.0,44.0,-44.0,0.0,0.877,0.019,-0.012,0.0,hot,
214,HATS-43 b,0.04944,0.00046,-0.00046,0.0,1003.0,27.0,-27.0,0.0,5099.0,61.0,-61.0,0.0,0.812,0.032,-0.032,0.0,hot,
217,HATS-46 b,0.05367,0.00053,-0.00053,0.0,1054.0,29.0,-29.0,0.0,5495.0,69.0,-69.0,0.0,0.853,0.04,-0.03,0.0,hot,
218,HATS-47 b,0.04269,0.00033,-0.00025,0.0,852.9,4.7,-4.7,0.0,4512.0,19.0,-19.0,0.0,0.6564,0.0055,-0.0055,0.0,hot,
219,HATS-48 A b,0.03769,0.00011,-0.00011,0.0,954.6,4.8,-4.8,0.0,4546.0,23.0,-18.0,0.0,0.7152,0.0038,-0.0038,0.0,hot,
220,HATS-49 b,0.04515,0.00016,-0.00016,0.0,834.8,3.6,-3.6,0.0,4405.0,15.0,-15.0,0.0,0.6977,0.0055,-0.0055,0.0,hot,
221,HATS-5 b,0.0542,0.0006,-0.0006,0.0,1025.0,17.0,-17.0,0.0,5304.0,50.0,-50.0,0.0,0.871,0.023,-0.023,0.0,hot,
232,HATS-6 b,0.03623,0.00042,-0.00057,0.0,712.8,5.1,-5.1,0.0,3724.0,18.0,-18.0,0.0,0.57,0.011,-0.011,0.0,hot,
243,HATS-7 b,0.04012,0.00043,-0.00043,0.0,1084.0,32.0,-32.0,0.0,4985.0,50.0,-50.0,0.0,0.815,0.049,-0.035,0.0,hot,
245,HATS-71 b,0.03745,0.00015,-0.00015,0.0,586.8,2.3,-2.3,0.0,3405.0,10.0,-10.0,0.0,0.4783,0.006,-0.006,0.0,hot,
246,HATS-72 b,0.066517,8.5e-05,-8.5e-05,0.0,739.3,1.6,-1.6,0.0,4656.1,8.9,-8.9,0.0,0.7214,0.0021,-0.0021,0.0,hot,
247,HATS-74 A b,0.02384,0.00011,-0.00011,0.0,895.1,5.7,-5.7,0.0,3776.9,9.5,-9.5,0.0,0.5758,0.0055,-0.0055,0.0,hot,
248,HATS-75 b,0.032742,0.000134,-9.9e-05,0.0,772.3,2.3,-2.3,0.0,3790.4,5.7,-5.7,0.0,0.5848,0.0026,-0.0026,0.0,hot,
249,HATS-76 b,0.02658,0.00021,-0.00029,0.0,939.8,6.7,-6.7,0.0,4016.0,17.0,-17.0,0.0,0.6259,0.0079,-0.0079,0.0,hot,
250,HATS-77 b,0.03607,0.00025,-0.00025,0.0,828.3,5.9,-5.9,0.0,4071.0,13.0,-13.0,0.0,0.6428,0.0066,-0.0066,0.0,hot,
253,HD 101581 b,0.046,0.0007,-0.0007,0.0,834.0,23.0,-23.0,0.0,4675.0,53.0,-53.0,0.0,0.63,0.027,-0.027,0.0,hot,
254,HD 101581 c,0.0573,0.0009,-0.0009,0.0,747.0,21.0,-20.0,0.0,4675.0,53.0,-53.0,0.0,0.63,0.027,-0.027,0.0,hot,
255,HD 106315 b,0.0905,0.001,-0.001,0.0,1046.0,12.0,-12.0,0.0,6277.0,52.0,-51.0,0.0,1.29,0.02,-0.02,0.0,hot,
256,HD 106315 c,0.1536,0.0017,-0.0017,0.0,886.0,20.0,-20.0,0.0,6327.0,48.0,-48.0,0.0,1.296,0.058,-0.058,0.0,hot,
257,HD 108236 b,0.0469,0.0017,-0.0017,0.0,1099.0,19.0,-18.0,0.0,5730.0,50.0,-50.0,0.0,0.888,0.017,-0.017,0.0,hot,
258,HD 108236 c,0.0651,0.0024,-0.0024,0.0,932.0,17.0,-16.0,0.0,5730.0,50.0,-50.0,0.0,0.888,0.017,-0.017,0.0,hot,
259,HD 108236 d,0.1131,0.004,-0.004,0.0,708.0,13.0,-12.0,0.0,5730.0,50.0,-50.0,0.0,0.888,0.017,-0.017,0.0,hot,
260,HD 108236 e,0.14,0.0052,-0.0052,0.0,636.0,12.0,-11.0,0.0,5730.0,50.0,-50.0,0.0,0.888,0.017,-0.017,0.0,hot,
262,HD 110067 b,0.0793,0.00096,-0.00096,0.0,800.0,10.0,-10.0,0.0,5266.0,64.0,-64.0,0.0,0.788,0.008,-0.008,0.0,hot,
263,HD 110067 c,0.1039,0.0013,-0.0013,0.0,699.0,9.0,-9.0,0.0,5266.0,64.0,-64.0,0.0,0.788,0.008,-0.008,0.0,hot,
264,HD 110067 d,0.1362,0.0017,-0.0017,0.0,602.0,8.0,-8.0,0.0,5266.0,64.0,-64.0,0.0,0.788,0.008,-0.008,0.0,hot,
265,HD 110067 e,0.1785,0.0022,-0.0022,0.0,533.0,7.0,-7.0,0.0,5266.0,64.0,-64.0,0.0,0.788,0.008,-0.008,0.0,hot,
266,HD 110067 f,0.2163,0.0026,-0.0026,0.0,489.0,6.0,-6.0,0.0,5266.0,64.0,-64.0,0.0,0.788,0.008,-0.008,0.0,hot,
267,HD 110067 g,0.2621,0.0032,-0.0032,0.0,440.0,6.0,-6.0,0.0,5266.0,64.0,-64.0,0.0,0.788,0.008,-0.008,0.0,hot,
269,HD 110113 c,0.068,0.001,-0.002,0.0,990.0,10.0,-10.0,0.0,5732.0,50.0,-50.0,0.0,0.968,0.018,-0.018,0.0,hot,
273,HD 135694 b,0.12,0.003,-0.003,0.0,815.0,27.0,-27.0,0.0,5710.0,110.0,-110.0,0.0,1.05,0.05,-0.05,0.0,hot,
274,HD 136352 b,0.0964,0.0028,-0.0028,0.0,905.0,14.0,-14.0,0.0,5664.0,61.0,-61.0,0.0,1.058,0.019,-0.019,0.0,hot,
275,HD 136352 c,0.1721,0.005,-0.005,0.0,677.0,11.0,-11.0,0.0,5664.0,61.0,-61.0,0.0,1.058,0.019,-0.019,0.0,hot,
276,HD 136352 d,0.425,0.012,-0.012,0.0,431.0,7.0,-7.0,0.0,5664.0,61.0,-61.0,0.0,1.058,0.019,-0.019,0.0,hot,
278,HD 137496 c,1.2163,0.0087,-0.0088,0.0,370.0,5.0,-5.0,0.0,5799.0,61.0,-61.0,0.0,1.59,0.03,-0.03,0.0,hot,
281,HD 15337 b,0.05245,0.00085,-0.00072,0.0,1006.0,13.0,-14.0,0.0,5131.0,74.0,-74.0,0.0,0.839,0.018,-0.016,0.0,hot,
282,HD 15337 c,0.1268,0.0038,-0.0038,0.0,642.0,10.0,-10.0,0.0,5125.0,50.0,-50.0,0.0,0.856,0.017,-0.017,0.0,hot,
283,HD 15906 b,0.09,0.001,-0.001,0.0,668.0,13.0,-13.0,0.0,4757.0,89.0,-89.0,0.0,0.762,0.005,-0.005,0.0,hot,
284,HD 15906 c,0.141,0.002,-0.001,0.0,532.0,10.0,-10.0,0.0,4757.0,89.0,-89.0,0.0,0.762,0.005,-0.005,0.0,hot,
286,HD 164922 c,0.3351,0.0015,-0.0015,0.0,400.5,4.3,-4.3,0.0,5293.0,32.0,-32.0,0.0,0.999,0.017,-0.017,0.0,hot,
287,HD 169830 b,0.82,,,0.0,345.0,65.0,-65.0,0.0,6300.0,50.0,-50.0,0.0,1.2,,,0.0,hot,
288,HD 17156 b,0.1637,0.0029,-0.0029,0.0,883.0,11.0,-11.0,0.0,6079.0,56.0,-56.0,0.0,1.487,0.042,-0.042,0.0,hot,
289,HD 183579 b,0.1322,0.0021,-0.0022,0.0,752.0,10.0,-10.0,0.0,5784.0,61.0,-61.0,0.0,0.96,0.006,-0.006,0.0,hot,
290,HD 18599 b,0.05,0.02,-0.02,0.0,863.0,21.0,-18.0,0.0,5083.0,23.0,-23.0,0.0,0.798,0.006,-0.007,0.0,hot,
292,HD 191939 b,0.0814,0.004,-0.004,0.0,812.0,18.0,-17.0,0.0,5427.0,50.0,-50.0,0.0,0.945,0.021,-0.021,0.0,hot,
293,HD 191939 c,0.171,0.003,-0.003,0.0,554.51,9.09,-8.65,0.0,5385.0,69.0,-64.0,0.0,0.934,0.0161,-0.016,0.0,hot,
294,HD 191939 d,0.209,0.004,-0.004,0.0,502.73,8.24,-7.84,0.0,5385.0,69.0,-64.0,0.0,0.934,0.0161,-0.016,0.0,hot,
295,HD 191939 e,0.397,0.005,-0.005,0.0,397.0,16.0,-16.0,0.0,5348.0,100.0,-100.0,0.0,0.94,0.02,-0.02,0.0,hot,
300,HD 207496 b,0.0629,0.0011,-0.0011,0.0,743.0,26.0,-26.0,0.0,4819.0,94.0,-94.0,0.0,0.769,0.026,-0.026,0.0,hot,
301,HD 207897 b,0.1163,0.0017,-0.0015,0.0,632.2,8.1,-7.0,0.0,5070.0,60.0,-57.0,0.0,0.779,0.019,-0.018,0.0,hot,
303,HD 211403 b,0.768,0.013,-0.013,0.0,380.0,13.0,-13.0,0.0,6273.0,44.0,-44.0,0.0,1.206,0.08,-0.08,0.0,hot,
306,HD 21520 b,0.1726,0.0071,-0.0071,0.0,637.0,13.0,-12.0,0.0,5871.0,62.0,-62.0,0.0,1.044,0.024,-0.024,0.0,hot,
307,HD 21749 c,0.0695,0.0021,-0.0023,0.0,701.0,25.0,-23.0,0.0,4640.0,100.0,-100.0,0.0,0.695,0.03,-0.03,0.0,hot,
308,HD 219134 b,0.03876,0.00047,-0.00047,0.0,1015.0,8.0,-8.0,0.0,4699.0,16.0,-16.0,0.0,0.778,0.005,-0.005,0.0,hot,
309,HD 219134 c,0.0653,0.0008,-0.0008,0.0,782.0,6.0,-6.0,0.0,4699.0,16.0,-16.0,0.0,0.778,0.005,-0.005,0.0,hot,
310,HD 219134 d,0.237,0.003,-0.003,0.0,410.5,3.2,-3.2,0.0,4699.0,16.0,-16.0,0.0,0.778,0.005,-0.005,0.0,hot,
311,HD 219134 f,0.1463,0.0018,-0.0018,0.0,522.6,4.1,-4.1,0.0,4699.0,16.0,-16.0,0.0,0.778,0.005,-0.005,0.0,hot,
312,HD 219666 b,0.104,0.005,-0.005,0.0,838.0,40.0,-40.0,0.0,5527.0,65.0,-65.0,0.0,1.03,0.03,-0.03,0.0,hot,
313,HD 22496 b,0.051,0.0024,-0.0026,0.0,573.0,63.0,-69.0,0.0,4385.0,21.0,-21.0,0.0,0.674,0.02,-0.02,0.0,hot,
314,HD 22946 d,0.2958,0.0044,-0.0042,0.0,546.0,6.0,-6.0,0.0,6169.0,64.0,-64.0,0.0,1.117,0.009,-0.009,0.0,hot,
315,HD 23472 b,0.1162,0.0018,-0.0018,0.0,543.0,18.0,-18.0,0.0,4684.0,99.0,-99.0,0.0,0.71,0.02,-0.02,0.0,hot,
316,HD 23472 c,0.1646,0.0024,-0.0024,0.0,467.0,19.0,-18.0,0.0,4684.0,99.0,-99.0,0.0,0.71,0.02,-0.02,0.0,hot,
317,HD 23472 d,0.04298,0.00063,-0.00065,0.0,909.0,35.0,-32.0,0.0,4684.0,99.0,-99.0,0.0,0.71,0.02,-0.02,0.0,hot,
318,HD 23472 e,0.068,0.001,-0.001,0.0,723.0,28.0,-25.0,0.0,4684.0,99.0,-99.0,0.0,0.71,0.02,-0.02,0.0,hot,
319,HD 23472 f,0.0906,0.0014,-0.0014,0.0,630.0,27.0,-23.0,0.0,4684.0,99.0,-99.0,0.0,0.71,0.02,-0.02,0.0,hot,
320,HD 235088 b,0.071,0.001,-0.001,0.0,753.95,16.42,-13.88,0.0,5087.0,63.0,-60.0,0.0,0.7984,0.0279,-0.0215,0.0,hot,
321,HD 238090 b,0.0932,0.0011,-0.0011,0.0,469.6,2.3,-2.6,0.0,3933.0,51.0,-51.0,0.0,0.57,0.016,-0.016,0.0,hot,
324,HD 260655 b,0.02933,0.00024,-0.00024,0.0,709.0,4.0,-4.0,0.0,3803.0,10.0,-10.0,0.0,0.439,0.003,-0.003,0.0,hot,
325,HD 260655 c,0.04749,0.00039,-0.00039,0.0,557.0,3.0,-3.0,0.0,3803.0,10.0,-10.0,0.0,0.439,0.003,-0.003,0.0,hot,
328,HD 28109 b,0.1357,0.0034,-0.0034,0.0,881.2,7.5,-7.5,0.0,6120.0,50.0,-50.0,0.0,1.446,0.035,-0.035,0.0,hot,
329,HD 28109 c,0.308,0.011,-0.011,0.0,585.2,8.7,-8.3,0.0,6120.0,50.0,-50.0,0.0,1.446,0.035,-0.035,0.0,hot,
330,HD 28109 d,0.411,0.016,-0.016,0.0,506.5,8.7,-8.0,0.0,6120.0,50.0,-50.0,0.0,1.446,0.035,-0.035,0.0,hot,
333,HD 3167 c,0.1806,0.008,-0.008,0.0,548.0,10.0,-10.0,0.0,5286.0,40.0,-40.0,0.0,0.835,0.026,-0.026,0.0,hot,
334,HD 3167 d,0.07703,0.00106,-0.00108,0.0,859.5,13.0,-12.9,0.0,5300.0,73.0,-73.0,0.0,0.871,0.006,-0.006,0.0,hot,
335,HD 3167 e,0.4048,0.0077,-0.0074,0.0,374.8,7.1,-7.3,0.0,5300.0,73.0,-73.0,0.0,0.871,0.006,-0.006,0.0,hot,
336,HD 332231 b,0.145,0.003,-0.003,0.0,798.3,14.03,-13.21,0.0,6128.0,87.0,-80.0,0.0,1.266,0.0235,-0.0227,0.0,hot,
337,HD 35843 c,0.25,0.01,-0.01,0.0,479.0,12.0,-12.0,0.0,5666.0,61.0,-61.0,0.0,0.897,0.019,-0.019,0.0,hot,
